Annotation Cluster 1	Enrichment Score: 32.79931530818503
GOTERM_BP_FAT	GO:0060766~negative regulation of androgen receptor signaling pathway	5	0.2233139794551139	0.05208919827796009	SFRP1, HDAC1, TCF21, IGF1, PIAS2	1890	14	17911	3.384542705971277	1.0	0.30221950102583145	0.2748774841706816
GOTERM_BP_FAT	GO:0033144~negative regulation of intracellular steroid hormone receptor signaling pathway	8	0.3573023671281822	0.06092915943074399	SFRP1, HDAC1, CNOT3, TCF21, HMGA2, IGF1, BRCA1, PIAS2	1890	34	17911	2.229816370992842	1.0	0.334400112565709	0.3041466925080995
GOTERM_BP_FAT	GO:0030521~androgen receptor signaling pathway	8	0.3573023671281822	0.07881744044259845	MED14, SFRP1, MED30, HDAC1, TCF21, IGF1, ARID1A, PIAS2	1890	36	17911	2.1059376837154615	1.0	0.40741834199111715	0.3705589099028278

Annotation Cluster 193	Enrichment Score: 1.3991726804619917
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0072527~pyrimidine-containing compound metabolic process	19	0.8485931219294328	9.99383929369619E-6	RRM1, DTYMK, TPK1, SHMT1, TET2, CTPS2, TET1, NME4, CTPS, TYMS, DCK, DCTD, NT5C, NME7, TET3, ERH, TK1, UPP1, UMPS	1890	56	17911	3.2153155706727135	0.0833749418267985	2.4870382928026807E-4	2.262034139561749E-4
GOTERM_BP_FAT	GO:0006220~pyrimidine nucleotide metabolic process	13	0.5806163465832961	2.72443172589264E-4	DTYMK, SHMT1, CTPS2, NME4, CTPS, TYMS, DCK, DCTD, NT5C, NME7, ERH, UPP1, UMPS	1890	37	17911	3.32965822965823	0.9068529473532941	0.004394407468986092	0.00399684224676324
GOTERM_BP_FAT	GO:0072528~pyrimidine-containing compound biosynthetic process	12	0.5359535506922734	2.7464460248299556E-4	DCTD, DTYMK, NME7, TPK1, SHMT1, CTPS2, ERH, NME4, CTPS, UPP1, UMPS, TYMS	1890	32	17911	3.5537698412698413	0.9086226576044253	0.004397342808137668	0.003999512023658623
GOTERM_BP_FAT	GO:0006221~pyrimidine nucleotide biosynthetic process	11	0.49129075480125056	5.047654503348477E-4	DCTD, DTYMK, NME7, SHMT1, CTPS2, ERH, NME4, CTPS, UPP1, UMPS, TYMS	1890	29	17911	3.5946177704798394	0.9876995808663028	0.007352018515746694	0.006686876082863985
GOTERM_BP_FAT	GO:0009148~pyrimidine nucleoside triphosphate biosynthetic process	6	0.2679767753461367	0.0344916095559166	DTYMK, NME7, CTPS2, NME4, CTPS, TYMS	1890	18	17911	3.158906525573192	1.0	0.22622132472291684	0.20575491784786995
GOTERM_BP_FAT	GO:0006213~pyrimidine nucleoside metabolic process	8	0.3573023671281822	0.03919981032757441	NME7, CTPS2, NME4, TK1, CTPS, UPP1, UMPS, DCK	1890	31	17911	2.4456050520566652	1.0	0.24807522407474	0.22563167911826526
GOTERM_BP_FAT	GO:0046132~pyrimidine ribonucleoside biosynthetic process	6	0.2679767753461367	0.0523592683177933	NME7, CTPS2, NME4, CTPS, UPP1, UMPS	1890	20	17911	2.843015873015873	1.0	0.30221950102583145	0.2748774841706816
GOTERM_BP_FAT	GO:0046134~pyrimidine nucleoside biosynthetic process	6	0.2679767753461367	0.0523592683177933	NME7, CTPS2, NME4, CTPS, UPP1, UMPS	1890	20	17911	2.843015873015873	1.0	0.30221950102583145	0.2748774841706816
GOTERM_BP_FAT	GO:0009220~pyrimidine ribonucleotide biosynthetic process	6	0.2679767753461367	0.0523592683177933	NME7, CTPS2, NME4, CTPS, UPP1, UMPS	1890	20	17911	2.843015873015873	1.0	0.30221950102583145	0.2748774841706816
GOTERM_BP_FAT	GO:0009147~pyrimidine nucleoside triphosphate metabolic process	6	0.2679767753461367	0.06297485260989469	DTYMK, NME7, CTPS2, NME4, CTPS, TYMS	1890	21	17911	2.707634164777022	1.0	0.34324841441313064	0.31219448208735023
GOTERM_BP_FAT	GO:0009218~pyrimidine ribonucleotide metabolic process	6	0.2679767753461367	0.08753665525797846	NME7, CTPS2, NME4, CTPS, UPP1, UMPS	1890	23	17911	2.4721877156659766	1.0	0.4384383365710135	0.3987725031361158
GOTERM_BP_FAT	GO:0046131~pyrimidine ribonucleoside metabolic process	6	0.2679767753461367	0.13223687695741948	NME7, CTPS2, NME4, CTPS, UPP1, UMPS	1890	26	17911	2.186935286935287	1.0	0.58284396953803	0.530113654039067
GOTERM_BP_FAT	GO:0006241~CTP biosynthetic process	4	0.1786511835640911	0.15055696983280953	NME7, CTPS2, NME4, CTPS	1890	13	17911	2.915913715913716	1.0	0.6428192192371426	0.5846628995174104
GOTERM_BP_FAT	GO:0046036~CTP metabolic process	4	0.1786511835640911	0.15055696983280953	NME7, CTPS2, NME4, CTPS	1890	13	17911	2.915913715913716	1.0	0.6428192192371426	0.5846628995174104
GOTERM_BP_FAT	GO:0009209~pyrimidine ribonucleoside triphosphate biosynthetic process	4	0.1786511835640911	0.17741181661947059	NME7, CTPS2, NME4, CTPS	1890	14	17911	2.707634164777022	1.0	0.7217803669154534	0.6564803750521496
GOTERM_BP_FAT	GO:0009208~pyrimidine ribonucleoside triphosphate metabolic process	4	0.1786511835640911	0.2054408220726452	NME7, CTPS2, NME4, CTPS	1890	15	17911	2.527125220458554	1.0	0.775634833226155	0.705462588842434
GOTERM_BP_FAT	GO:0009163~nucleoside biosynthetic process	13	0.5806163465832961	0.5223116550107705	PRPS2, PANK2, PARP1, CTPS2, NME4, CTPS, PAPSS1, NME7, MYC, PDCL, UPP1, UMPS, ADSS	1890	112	17911	1.0999763794406652	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:0042455~ribonucleoside biosynthetic process	13	0.5806163465832961	0.5223116550107705	PRPS2, PANK2, PARP1, CTPS2, NME4, CTPS, PAPSS1, NME7, MYC, PDCL, UPP1, UMPS, ADSS	1890	112	17911	1.0999763794406652	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:1901659~glycosyl compound biosynthetic process	13	0.5806163465832961	0.5479603032608773	PRPS2, PANK2, PARP1, CTPS2, NME4, CTPS, PAPSS1, NME7, MYC, PDCL, UPP1, UMPS, ADSS	1890	114	17911	1.080678548222408	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:0009142~nucleoside triphosphate biosynthetic process	8	0.3573023671281822	0.7405702016734409	DTYMK, PARP1, NME7, MYC, CTPS2, NME4, CTPS, TYMS	1890	79	17911	0.9596678052374256	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:0009201~ribonucleoside triphosphate biosynthetic process	6	0.2679767753461367	0.8483422994932509	PARP1, NME7, MYC, CTPS2, NME4, CTPS	1890	67	17911	0.8486614546316039	1.0	1.0	0.9096337122516936

Annotation Cluster 194	Enrichment Score: 1.3887129323254073
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0061614~pri-miRNA transcription from RNA polymerase II promoter	10	0.4466279589102278	0.00720955106896159	SMAD1, NGFR, JUN, HDAC2, GATA6, SOX9, SMAD6, HIF1A, ETS1, NFATC4	1890	34	17911	2.7872704637410517	1.0	0.06759439161534493	0.06147907811443888
GOTERM_BP_FAT	GO:1902893~regulation of pri-miRNA transcription from RNA polymerase II promoter	9	0.40196516301920504	0.015722035579620652	SMAD1, NGFR, JUN, HDAC2, GATA6, SOX9, SMAD6, HIF1A, NFATC4	1890	32	17911	2.665327380952381	1.0	0.12405114809951988	0.11282815100394908
GOTERM_BP_FAT	GO:1902894~negative regulation of pri-miRNA transcription from RNA polymerase II promoter	4	0.1786511835640911	0.12515713256774988	HDAC2, GATA6, SOX9, NFATC4	1890	12	17911	3.1589065255731925	1.0	0.5587486543644805	0.5081982594575677
GOTERM_BP_FAT	GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter	5	0.2233139794551139	0.19646069171218616	SMAD1, NGFR, JUN, SMAD6, HIF1A	1890	22	17911	2.1537999037999036	1.0	0.775634833226155	0.705462588842434

Annotation Cluster 195	Enrichment Score: 1.384263688202354
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0033599~regulation of mammary gland epithelial cell proliferation	8	0.3573023671281822	0.002300144409367443	KDM5B, PYGO2, CCND1, DEAF1, BRCA2, IQGAP3, ETV4, ROBO1	1890	19	17911	3.990197716513506	0.9999999980581735	0.027073321358905986	0.024623978393255253
GOTERM_BP_FAT	GO:0033598~mammary gland epithelial cell proliferation	7	0.31263957123715946	0.04961828831161644	KDM5B, CCND1, ID2, BRCA2, IQGAP3, ETV4, ROBO1	1890	26	17911	2.551424501424502	1.0	0.2931989763868244	0.26667305292037
GOTERM_BP_FAT	GO:0033600~negative regulation of mammary gland epithelial cell proliferation	3	0.13398838767306834	0.1251562286108004	BRCA2, ETV4, ROBO1	1890	6	17911	4.738359788359788	1.0	0.5587486543644805	0.5081982594575677
GOTERM_BP_FAT	GO:0033601~positive regulation of mammary gland epithelial cell proliferation	3	0.13398838767306834	0.2032805831757111	KDM5B, CCND1, IQGAP3	1890	8	17911	3.5537698412698413	1.0	0.775634833226155	0.705462588842434

Annotation Cluster 196	Enrichment Score: 1.3725843514912086
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0045814~negative regulation of gene expression, epigenetic	27	1.205895489057615	0.009718467891408036	HDAC2, DNMT1, HDAC1, UHRF1, SUV39H1, DOT1L, DPY30, ATAD2B, TRIM28, RBBP4, BEND3, TNRC18, HELLS, TBP, H3F3B, H2AFZ, ATAD2, H3F3A, H2AFX, DNMT3A, TET1, DICER1, ARID1A, SAP30, H2AFY2, MORF4L2, EZH2	1890	153	17911	1.672362278244631	1.0	0.08593690896869441	0.07816213465556798
GOTERM_BP_FAT	GO:0006342~chromatin silencing	26	1.1612326931665922	0.010965075109824429	HDAC2, DNMT1, HDAC1, UHRF1, SUV39H1, DOT1L, DPY30, ATAD2B, TRIM28, RBBP4, BEND3, TNRC18, HELLS, TBP, H3F3B, H2AFZ, ATAD2, H3F3A, H2AFX, DNMT3A, TET1, DICER1, ARID1A, SAP30, H2AFY2, MORF4L2	1890	147	17911	1.6761544829572042	1.0	0.09390934533586114	0.08541329893808174
GOTERM_BP_FAT	GO:0040029~regulation of gene expression, epigenetic	42	1.8758374274229568	0.07019165787721598	ZCCHC11, HDAC2, DNMT1, HDAC1, UHRF1, SUV39H1, FMR1, DOT1L, DPY30, BRCA1, ELAVL1, HDAC6, ATAD2B, RBM3, ZFP57, TRIM28, RBBP4, TDG, CHEK1, BEND3, DGCR8, TNRC18, HELLS, TBP, H3F3B, CBX3, H2AFZ, ATAD2, H3F3A, H2AFX, DNMT3A, TET1, DICER1, ARID1A, WTIP, SAP30, MOV10, LIN28B, H2AFY2, MORF4L2, XIST, EZH2	1890	308	17911	1.2922799422799423	1.0	0.37120178513087504	0.33761889113740434
GOTERM_BP_FAT	GO:0016458~gene silencing	38	1.6971862438588656	0.11966887139040146	ZCCHC11, HDAC2, DNMT1, HDAC1, UHRF1, SUV39H1, FMR1, DOT1L, DPY30, ELAVL1, ATAD2B, RBM3, TRIM28, RBBP4, ERI1, BEND3, DGCR8, TNRC18, HELLS, TBP, H3F3B, H2AFZ, ATAD2, H3F3A, H2AFX, DNMT3A, TET1, DICER1, ARID1A, WTIP, SAP30, MOV10, CNOT6, LIN28B, H2AFY2, MORF4L2, CNOT3, PABPC1	1890	288	17911	1.2504004997060552	1.0	0.5491653687093766	0.49948198058733423
GOTERM_BP_FAT	GO:0000183~chromatin silencing at rDNA	10	0.4466279589102278	0.15318002358558824	DNMT1, HDAC2, TBP, H3F3B, RBBP4, HDAC1, SUV39H1, H3F3A, BEND3, SAP30	1890	58	17911	1.633917168399927	1.0	0.6495608595085072	0.590794618717152

Annotation Cluster 197	Enrichment Score: 1.3724176138239537
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0045727~positive regulation of translation	24	1.0719071013845467	1.7426450381027397E-4	KHDRBS1, NPM1, POLDIP3, ITGA2, FMR1, EIF5A2, CIRBP, UPF3B, EIF2AK4, THBS1, ELAVL1, PTMS, RBM3, HNRNPL, PTBP1, SERP1, DDX39B, CDK4, ERBB2, NCK2, HNRNPD, PTK2B, SOX4, RBMS3	1890	98	17911	2.3208292840945903	0.7808832040297571	0.0029645387269286844	0.0026963347640331843
GOTERM_BP_FAT	GO:0034250~positive regulation of cellular amide metabolic process	25	1.1165698972755693	4.1092007991332244E-4	KHDRBS1, POLDIP3, FMR1, EIF5A2, THBS1, ELAVL1, PTMS, RBM3, PTBP1, SERP1, ERBB2, NCK2, PTK2B, SOX4, NPM1, ITGA2, CIRBP, UPF3B, EIF2AK4, CSNK1E, HNRNPL, DDX39B, CDK4, HNRNPD, RBMS3	1890	110	17911	2.1537999037999036	0.9721315614979761	0.00620080969788484	0.0056398179594309645
GOTERM_BP_FAT	GO:0010608~posttranscriptional regulation of gene expression	63	2.813756141134435	0.007860673719171377	EIF4A1, ZCCHC11, FMR1, HNRNPU, HNRNPR, ELAVL1, PTMS, RBM3, PTBP1, SERP1, KHSRP, SESN2, NCK2, AKT1, DGCR8, RPL38, SOX4, RBM14, IGFBP5, ITGA2, CIRBP, DICER1, ILF3, DDX39B, RARA, RBM24, RBMS3, KHDRBS1, RNASEL, DHX9, POLDIP3, EIF5A2, IREB2, TYMS, THBS1, ZFP36L1, UNK, ERBB2, IGF2BP1, E2F1, EIF4EBP1, PTK2B, IGF2BP3, IGF2BP2, HNRNPA0, TIA1, NPM1, CAV1, UPF3B, SAMD4B, IGF1, EIF2AK4, WTIP, MEX3D, HNRNPL, MOV10, CNOT6, LIN28B, CDK4, CNOT3, CAPRIN2, HNRNPD, RBM46	1890	433	17911	1.3788298691301	1.0	0.07245128898834148	0.06589656846907477
GOTERM_BP_FAT	GO:0006417~regulation of translation	55	2.456453774006253	0.008217865292917459	EIF4A1, ZCCHC11, FMR1, HNRNPR, ELAVL1, PTMS, RBM3, PTBP1, SERP1, KHSRP, SESN2, NCK2, AKT1, DGCR8, RPL38, SOX4, RBM14, IGFBP5, ITGA2, CIRBP, DICER1, ILF3, DDX39B, RARA, RBMS3, KHDRBS1, POLDIP3, EIF5A2, IREB2, TYMS, THBS1, ZFP36L1, UNK, ERBB2, IGF2BP1, EIF4EBP1, PTK2B, IGF2BP3, IGF2BP2, TIA1, NPM1, UPF3B, SAMD4B, IGF1, EIF2AK4, WTIP, MEX3D, HNRNPL, MOV10, CNOT6, LIN28B, CDK4, CNOT3, CAPRIN2, HNRNPD	1890	369	17911	1.412519178101834	1.0	0.07463775464161737	0.06788522299321388
GOTERM_BP_FAT	GO:0034248~regulation of cellular amide metabolic process	57	2.5457793657882983	0.013823271397802792	EIF4A1, ZCCHC11, FMR1, HNRNPR, ELAVL1, PTMS, RBM3, PTBP1, SERP1, KHSRP, SESN2, NCK2, AKT1, DGCR8, RPL38, SOX4, RBM14, IGFBP5, ITGA2, CIRBP, CSNK1E, DICER1, ILF3, DDX39B, RARA, RBMS3, KHDRBS1, POLDIP3, EIF5A2, IREB2, TYMS, THBS1, ZFP36L1, UNK, ERBB2, IGF2BP1, EIF4EBP1, PTK2B, IGF2BP3, IGF2BP2, TIA1, NPM1, NR1H4, UPF3B, SAMD4B, IGF1, EIF2AK4, WTIP, MEX3D, HNRNPL, MOV10, CNOT6, LIN28B, CDK4, CNOT3, CAPRIN2, HNRNPD	1890	396	17911	1.3640732724066058	1.0	0.11252401296716105	0.10234388412466704
GOTERM_BP_FAT	GO:0006412~translation	80	3.573023671281822	0.3421491759002553	RPL4, RPL5, EIF4A1, ZCCHC11, RPL3, RPL31, FMR1, HNRNPR, RPL10A, ELAVL1, RPL6, PTMS, RBM3, PTBP1, RPS16, SERP1, KHSRP, SESN2, NCK2, AKT1, DGCR8, RPL38, SOX4, EARS2, RPS12, RBM14, IGFBP5, RPS7, GM9493, RPS8, ITGA2, RPL23, CIRBP, DICER1, EEF1A1, ILF3, SLC25A17, DDX39B, RARA, GARS, RPL28, RPL23A-PS3, RBMS3, KHDRBS1, POLDIP3, EIF5A2, RPL11, IREB2, RPL36A, THBS1, ZFP36L1, GM10260, SLC25A27, UNK, ERBB2, UCP2, IGF2BP1, EIF4EBP1, PTK2B, RPL15, SLC25A24, TIA1, NPM1, RPL41, UPF3B, SAMD4B, EIF2AK4, RPL34-PS1, WTIP, MEX3D, HNRNPL, RPS26, MOV10, LIN28B, CDK4, RPL27A, CNOT3, CAPRIN2, HNRNPD, SLC25A31	1890	714	17911	1.0618173195204006	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:0043043~peptide biosynthetic process	82	3.662349263063868	0.3541771704265918	RPL4, RPL5, EIF4A1, ZCCHC11, RPL3, RPL31, FMR1, HNRNPR, RPL10A, ELAVL1, PCSK5, RPL6, PTMS, RBM3, PTBP1, RPS16, SERP1, KHSRP, SESN2, NCK2, AKT1, DGCR8, RPL38, SOX4, EARS2, RPS12, RBM14, IGFBP5, RPS7, GM9493, RPS8, ITGA2, RPL23, CIRBP, DICER1, EEF1A1, ILF3, SLC25A17, DDX39B, RARA, GARS, RPL28, RPL23A-PS3, RBMS3, KHDRBS1, POLDIP3, EIF5A2, RPL11, IREB2, RPL36A, THBS1, ZFP36L1, GM10260, SLC25A27, UNK, ERBB2, UCP2, CARNS1, IGF2BP1, EIF4EBP1, PTK2B, RPL15, SLC25A24, TIA1, NPM1, RPL41, UPF3B, SAMD4B, EIF2AK4, RPL34-PS1, WTIP, MEX3D, HNRNPL, RPS26, MOV10, LIN28B, CDK4, RPL27A, CNOT3, CAPRIN2, HNRNPD, SLC25A31	1890	735	17911	1.0572666738653134	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:0006518~peptide metabolic process	93	4.1536400178651185	0.5156706989123534	RPL4, RPL5, EIF4A1, ZCCHC11, RPL3, RPL31, FMR1, ARXES2, HNRNPR, IDE, ARXES1, RPL10A, ELAVL1, SPPL3, PCSK5, RPL6, PTMS, RBM3, PTBP1, RPS16, SERP1, KHSRP, SESN2, NCK2, AKT1, DGCR8, RPL38, SOX4, EARS2, RPS12, RBM14, IGFBP5, RPS7, GM9493, RPS8, ITGA2, RPL23, CIRBP, CSNK1E, DICER1, EEF1A1, BACE2, ILF3, SLC25A17, DDX39B, RARA, GARS, RPL28, RPL23A-PS3, RBMS3, KHDRBS1, ENPEP, POLDIP3, EIF5A2, RPL11, IREB2, RPL36A, THBS1, ZFP36L1, GM10260, SLC25A27, NLN, UNK, ERBB2, UCP2, CARNS1, IGF2BP1, EIF4EBP1, PTK2B, RPL15, LTA4H, SLC25A24, MBTPS1, TIA1, NPM1, RPL41, CMA1, UPF3B, SAMD4B, EIF2AK4, RPL34-PS1, WTIP, MEX3D, HNRNPL, RPS26, MOV10, LIN28B, CDK4, RPL27A, CNOT3, CAPRIN2, HNRNPD, SLC25A31	1890	872	17911	1.0107051842143586	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:1901566~organonitrogen compound biosynthetic process	142	6.342117016525234	0.522396695038156	RPL4, EIF4A1, RPL5, GUCY1B3, PANK2, RPL3, RPL31, FMR1, HNRNPR, RPL10A, RPL6, CCND3, RPS16, KHSRP, MYC, SESN2, AKT1, RPL38, EARS2, SOX4, RPS12, GAMT, GUCY1A3, GM9493, IGFBP5, RPS7, RPS8, RPL23, CIRBP, CTPS, DICER1, EEF1A1, DCTD, ILF3, DDX39B, GPR161, MTHFD2L, ERH, RPL28, KHDRBS1, GIPR, SHMT1, EIF5A2, IREB2, NPR3, ZFP36L1, UGCG, CHST11, EIF4EBP1, ASL, TGFB2, TIA1, RPL41, UPF3B, PYCR1, IGF1, EIF2AK4, MEX3D, AZIN1, HNRNPL, DHFR, RPS26, MOV10, LIN28B, CDK4, RPL27A, CNOT3, CAPRIN2, PDCL, HNRNPD, SDC1, ALDH18A1, ZCCHC11, CSAD, PCSK5, ELAVL1, PTMS, AKAP12, RBM3, PTBP1, SERP1, SPTLC2, DSE, NCK2, DGCR8, PHGDH, UPP1, ATP7A, EDN1, RBM14, PARP1, ITGA2, ATPIF1, CTPS2, AMPD2, ELOVL6, NME4, SLC25A17, NME7, B3GNT5, RARA, GARS, B4GALT6, UMPS, RPL23A-PS3, RBMS3, ALDH9A1, PRPS2, DDC, DTYMK, POLDIP3, RPL11, RPL36A, TYMS, THBS1, PAPSS1, GM10260, SLC25A27, UNK, CHSY1, ERBB2, UCP2, CARNS1, GPC3, IGF2BP1, PTK2B, PCBD1, RPL15, ADSS, GPC6, EXTL3, SLC25A24, NPM1, TPK1, ATP2B4, SAMD4B, RPL34-PS1, WTIP, PSAT1, SLC25A31, AGRN, RAMP1	1890	1339	17911	1.0049993875236594	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:0043604~amide biosynthetic process	85	3.796337650736936	0.5647364139742601	RPL4, RPL5, EIF4A1, ZCCHC11, RPL3, RPL31, FMR1, HNRNPR, RPL10A, ELAVL1, PCSK5, RPL6, PTMS, RBM3, PTBP1, RPS16, SERP1, SPTLC2, KHSRP, SESN2, NCK2, AKT1, DGCR8, RPL38, SOX4, EARS2, RPS12, RBM14, IGFBP5, RPS7, GM9493, RPS8, ITGA2, RPL23, CIRBP, DICER1, EEF1A1, ILF3, SLC25A17, DDX39B, RARA, GARS, RPL28, RPL23A-PS3, RBMS3, KHDRBS1, POLDIP3, EIF5A2, RPL11, IREB2, RPL36A, THBS1, ZFP36L1, GM10260, SLC25A27, UGCG, UNK, ERBB2, UCP2, CARNS1, IGF2BP1, EIF4EBP1, PTK2B, ASL, RPL15, SLC25A24, TIA1, NPM1, RPL41, UPF3B, SAMD4B, EIF2AK4, RPL34-PS1, WTIP, MEX3D, HNRNPL, RPS26, MOV10, LIN28B, CDK4, RPL27A, CNOT3, CAPRIN2, HNRNPD, SLC25A31	1890	806	17911	0.9994059106962333	1.0	1.0	0.9096337122516936
GOTERM_BP_FAT	GO:0043603~cellular amide metabolic process	106	4.734256364448415	0.6791341941126464	RPL4, EIF4A1, RPL5, RPL3, RPL31, FMR1, HNRNPR, ARXES2, ARXES1, RPL10A, RPL6, RPS16, KHSRP, SESN2, AKT1, RPL38, EARS2, SOX4, RPS12, GM9493, IGFBP5, RPS7, RPS8, RPL23, CIRBP, DICER1, CSNK1E, EEF1A1, ILF3, DDX39B, RPL28, KHDRBS1, ENPEP, SHMT1, EIF5A2, IREB2, ZFP36L1, NLN, UGCG, SGPL1, EIF4EBP1, ASL, LTA4H, TIA1, RPL41, UPF3B, IGF1, EIF2AK4, MEX3D, HNRNPL, DHFR, RPS26, MOV10, CNOT6, LIN28B, CDK4, RPL27A, CNOT3, CAPRIN2, HNRNPD, ZCCHC11, IDE, SPPL3, PCSK5, ELAVL1, PTMS, RBM3, PTBP1, SERP1, SPTLC2, NCK2, DGCR8, ITGB8, RBM14, ITGA2, BACE2, SLC25A17, RARA, GARS, RPL23A-PS3, RBMS3, POLDIP3, RPL11, RPL36A, TYMS, THBS1, GM10260, SLC25A27, UNK, ERBB2, UCP2, CARNS1, IGF2BP1, PTK2B, IGF2BP3, IGF2BP2, RPL15, SLC25A24, MBTPS1, NPM1, CMA1, NR1H4, SAMD4B, RPL34-PS1, WTIP, SLC25A31	1890	1034	17911	0.9715012332033609	1.0	1.0	0.9096337122516936

Annotation Cluster 198	Enrichment Score: 1.3459015849434153
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0071156~regulation of cell cycle arrest	14	0.6252791424743189	0.0033805297780723485	GATA6, HMGA2, MIF, BRCA1, PML, TFAP4, CCND1, CDK4, TRP53, ID2, CASP2, MDM4, CRLF3, SOX4	1890	54	17911	2.4569272976680385	0.9999999999998453	0.03671373362470094	0.03339221558839046
GOTERM_BP_FAT	GO:0030330~DNA damage response, signal transduction by p53 class mediator	13	0.5806163465832961	0.012507369984168529	KDM1A, MIF, BRCA2, PML, RPS6KA6, TFAP4, TRP53, SESN2, SNAI2, CASP2, MDM4, SOX4, E2F7	1890	56	17911	2.1999527588813304	1.0	0.10414836765019875	0.09472598949768937
GOTERM_BP_FAT	GO:0042770~signal transduction in response to DNA damage	14	0.6252791424743189	0.03316616118313838	KDM1A, MIF, BRCA2, PML, RPS6KA6, TFAP4, TRP53, SESN2, ABL1, SNAI2, CASP2, MDM4, SOX4, E2F7	1890	71	17911	1.8686489306207614	1.0	0.22085417729750403	0.2008733401321271
GOTERM_BP_FAT	GO:0072331~signal transduction by p53 class mediator	20	0.8932559178204555	0.046498455075878894	NPM1, DYRK2, KDM1A, MIF, BRCA2, PML, RPS6KA6, TFAP4, ZMAT3, TRP53, SESN2, E2F1, SNAI2, CASP2, E2F2, MDM4, TRP53BP2, SOX4, E2F7, PHLDA3	1890	120	17911	1.579453262786596	1.0	0.2791189136532772	0.25386682364652835
GOTERM_BP_FAT	GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage	17	0.7592675301473872	0.09572705179237369	MBD4, DYRK2, KDM1A, MIF, BRCA1, MLH1, BRCA2, PML, NFATC4, BCL2L11, TRP53, MYC, BCL2, E2F1, SNAI2, ERCC6, PHLDA3	1890	107	17911	1.5056470355535776	1.0	0.4671594755123194	0.424895219863214
GOTERM_BP_FAT	GO:0042771~intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	7	0.31263957123715946	0.24221461156882468	DYRK2, KDM1A, TRP53, MIF, BRCA2, PML, PHLDA3	1890	40	17911	1.6584259259259262	1.0	0.8649653062968772	0.7867112694011321
GOTERM_BP_FAT	GO:0072332~intrinsic apoptotic signaling pathway by p53 class mediator	11	0.49129075480125056	0.2507086912926723	DYRK2, KDM1A, ZMAT3, TRP53, E2F1, E2F2, MIF, TRP53BP2, BRCA2, PML, PHLDA3	1890	74	17911	1.4087015587015588	1.0	0.8851531014021791	0.8050726600812932

Annotation Cluster 199	Enrichment Score: 1.3266813820130883
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0010001~glial cell differentiation	35	1.563197856185797	0.012126775327768412	HDAC2, HDAC1, SRSF1, CXCR4, RTN4, GLI3, DUSP10, PRX, ERBB2, ABL1, AKT1, TSPAN2, PHGDH, CSK, SOX9, SOX4, ACTR3, LINGO1, KDM4A, TCF7L2, CDKN2C, HMGA2, NRG1, SOX11, IGF1, DICER1, MT3, GAP43, MYCN, SMO, ID2, ID4, ROR1, ROR2, VIM	1890	217	17911	1.5285031575354155	1.0	0.10204901564168428	0.09281656738386027
GOTERM_BP_FAT	GO:0048708~astrocyte differentiation	14	0.6252791424743189	0.03671126089897481	ACTR3, KDM4A, HMGA2, MT3, MYCN, SMO, ID2, ID4, ABL1, ROR1, TSPAN2, ROR2, SOX9, VIM	1890	72	17911	1.8426954732510288	1.0	0.2368556166148671	0.21542711766050254
GOTERM_BP_FAT	GO:0021782~glial cell development	15	0.6699419383653417	0.09527267369335107	TCF7L2, SOX11, DICER1, MT3, SMO, ID2, PRX, ID4, AKT1, ROR1, PHGDH, TSPAN2, ROR2, VIM, SOX4	1890	91	17911	1.5620966335252047	1.0	0.4661938134095999	0.4240169219093973
